Open,High,Low,Close,Volume,Complete,Timestamp
69208.85,69208.86,69198.29,69198.29,0.08768,True,2026-03-11 12:00:18
69198.29,69198.29,69198.28,69198.28,0.00081,True,2026-03-11 12:00:19
69198.28,69198.28,69187.27,69187.27,0.07157,True,2026-03-11 12:00:20
69187.28,69193.45,69187.28,69193.44,0.67044,True,2026-03-11 12:00:21
69193.45,69193.45,69193.45,69193.45,0.00174,True,2026-03-11 12:00:22
69193.45,69203.02,69193.45,69203.02,0.7477,True,2026-03-11 12:00:23
69203.02,69203.02,69203.01,69203.01,0.10813,True,2026-03-11 12:00:24
69203.02,69203.02,69203.02,69203.02,0.00087,True,2026-03-11 12:00:25
69203.01,69203.01,69176.97,69176.98,0.20588,True,2026-03-11 12:00:26
69176.98,69176.98,69176.98,69176.98,0.06735,True,2026-03-11 12:00:27
69176.98,69176.98,69176.97,69176.97,0.0023,True,2026-03-11 12:00:28
69176.98,69182.68,69176.98,69182.68,0.67404,True,2026-03-11 12:00:29
69182.68,69182.68,69182.67,69182.67,0.00156,True,2026-03-11 12:00:30
69182.67,69182.67,69182.67,69182.67,0.0,True,2026-03-11 12:00:31
69182.67,69182.68,69182.67,69182.68,0.18558,True,2026-03-11 12:00:32
